ID,oof
TRAIN_00097,0.05418045607945356
TRAIN_00098,0.039343535439318955
TRAIN_00099,0.04876583382191218
TRAIN_00100,0.05599694387424349
TRAIN_00101,0.18546621966543564
TRAIN_00102,0.091718976440128
TRAIN_00103,0.023563164738204634
TRAIN_00104,0.036101486728700914
TRAIN_00105,0.0807761799606368
TRAIN_00106,0.1615211617879551
TRAIN_00107,0.08002803195764885
TRAIN_00108,0.12471278400322122
TRAIN_00109,0.071715710979058
TRAIN_00110,0.09279993962323715
TRAIN_00111,0.11532849362158375
TRAIN_00112,0.028823196747990384
TRAIN_00113,0.056699710735347464
TRAIN_00114,0.10541669594986694
TRAIN_00115,0.047462215065935974
TRAIN_00116,0.08055707610181999
TRAIN_00117,0.1149752473209778
TRAIN_00118,0.11868273657727114
TRAIN_00119,0.04845509493024056
TRAIN_00120,0.085280737124913
TRAIN_00121,0.130863541475724
TRAIN_00122,0.07086998450886474
TRAIN_00123,0.09453701758853593
TRAIN_00124,0.19075425043970848
TRAIN_00125,0.050290214184282686
TRAIN_00126,0.2140262096615086
TRAIN_00127,0.12148183287203886
TRAIN_00128,0.08583561249115833
TRAIN_00129,0.029223446689337948
TRAIN_00130,0.1236321275010093
TRAIN_00131,0.11422431720233116
TRAIN_00132,0.05217408957920291
TRAIN_00133,0.07821532585152956
TRAIN_00134,0.08702986951654182
TRAIN_00135,0.02929101162923783
TRAIN_00136,0.041249120091098185
TRAIN_00137,0.07049620032323914
TRAIN_00138,0.14508291386252803
TRAIN_00139,0.06891925371561577
TRAIN_00140,0.17518726282602382
TRAIN_00141,0.06222727914173532
TRAIN_00142,0.0643742404509396
TRAIN_00143,0.03322180039763861
TRAIN_00144,0.04616274935712074
TRAIN_00145,0.12031643199500767
TRAIN_00146,0.13080305159499117
TRAIN_00147,0.02310073266268368
TRAIN_00148,0.04540286973087965
TRAIN_00149,0.04397333359759455
TRAIN_00150,0.06029959868363286
TRAIN_00151,0.09212565444568911
TRAIN_00152,0.12313269852911132
TRAIN_00153,0.07546538027429694
TRAIN_00154,0.07692924837193672
TRAIN_00155,0.08618691178310893
TRAIN_00156,0.0773495550397646
TRAIN_00157,0.061164184380497484
TRAIN_00158,0.09983962549525387
TRAIN_00159,0.026557451344757312
TRAIN_00160,0.04309693719580813
TRAIN_00161,0.05690051638640665
TRAIN_00162,0.033211094351665464
TRAIN_00163,0.031357855250387194
TRAIN_00164,0.22375052678901575
TRAIN_00165,0.03990036581783368
TRAIN_00166,0.12748771583425375
TRAIN_00167,0.13091494026801015
TRAIN_00168,0.06827919830735621
TRAIN_00169,0.13544148204696943
TRAIN_00170,0.17328550760055927
TRAIN_00171,0.1289291256173768
TRAIN_00172,0.11153916613574598
TRAIN_00173,0.059360220759118565
TRAIN_00174,0.03047775381928561
TRAIN_00175,0.11338717292876425
TRAIN_00176,0.060850219751054285
TRAIN_00177,0.07373688701070723
TRAIN_00178,0.07093343087522085
TRAIN_00179,0.12684150877518624
TRAIN_00180,0.08529285154790602
TRAIN_00181,0.08752681828182977
TRAIN_00182,0.08912845323501936
TRAIN_00183,0.06340798255020742
TRAIN_00184,0.07271091665245455
TRAIN_00185,0.08688582750125083
TRAIN_00186,0.02850971981941521
TRAIN_00187,0.07561002203903394
TRAIN_00188,0.019564708527853275
TRAIN_00189,0.10332447125964993
TRAIN_00190,0.04114368332833237
TRAIN_00191,0.06121407319246429
TRAIN_00192,0.15505867647372687
TRAIN_00193,0.03842208457910092
TRAIN_00194,0.05750965503413577
TRAIN_00195,0.08608421430571522
TRAIN_00196,0.08895224681369011
TRAIN_00197,0.061943174852722285
TRAIN_00198,0.12253847856408535
TRAIN_00199,0.028594729976665113
TRAIN_00200,0.04862150545473586
TRAIN_00201,0.23173916888868956
TRAIN_00202,0.050318196989298965
TRAIN_00203,0.13420693953038643
TRAIN_00204,0.06390415795785317
TRAIN_00205,0.17132948882936727
TRAIN_00206,0.06363772458003937
TRAIN_00207,0.26495358995615814
TRAIN_00208,0.10559770909267718
TRAIN_00209,0.05445698141124272
TRAIN_00210,0.08114250066478734
TRAIN_00211,0.09723250928530593
TRAIN_00212,0.11013727872570515
TRAIN_00213,0.049584627312000265
TRAIN_00214,0.08164298737472164
TRAIN_00215,0.0731215035430251
TRAIN_00216,0.11557390984134733
TRAIN_00217,0.11978524595649805
TRAIN_00218,0.12153704395899215
TRAIN_00219,0.1092588120568476
TRAIN_00220,0.08987392560884679
TRAIN_00221,0.08851473270060983
TRAIN_00222,0.04569989795924289
TRAIN_00223,0.06791571510652951
TRAIN_00224,0.14582418572841344
TRAIN_00225,0.06051695902345206
TRAIN_00226,0.07062453484618737
TRAIN_00227,0.03784604013475384
TRAIN_00228,0.1036537745419174
TRAIN_00229,0.07391377026410685
TRAIN_00230,0.04234608636981666
TRAIN_00231,0.08699708222495878
TRAIN_00232,0.08425782336459472
TRAIN_00233,0.04361898077111042
TRAIN_00234,0.09428878878033722
TRAIN_00235,0.19701932227351152
TRAIN_00236,0.07278099344331189
TRAIN_00237,0.09641520179664488
TRAIN_00238,0.08992782722558526
TRAIN_00239,0.066649622541343
TRAIN_00240,0.06527790939511917
TRAIN_00241,0.05393201421305404
TRAIN_00242,0.05836760548094153
TRAIN_00243,0.08156018996949194
TRAIN_00244,0.22941641704406335
TRAIN_00245,0.02634932433529321
TRAIN_00246,0.07323885081967187
TRAIN_00247,0.09151457603883824
TRAIN_00248,0.06959512829516452
TRAIN_00249,0.028311612782134756
TRAIN_00250,0.20102933177685317
TRAIN_00251,0.10450893469984156
TRAIN_00252,0.06286202166311901
TRAIN_00253,0.15019923957985556
TRAIN_00254,0.06762426311030036
TRAIN_00255,0.06577496116253506
TRAIN_00256,0.08202479264256206
TRAIN_00257,0.09800847620656129
TRAIN_00258,0.09372314824228783
TRAIN_00259,0.04384735456103054
TRAIN_00260,0.03716428698191308
TRAIN_00261,0.03530099382619597
TRAIN_00262,0.16221727520886664
TRAIN_00263,0.09208523108098966
TRAIN_00264,0.030935368538224508
TRAIN_00265,0.0239126366903077
TRAIN_00266,0.10874588087171992
TRAIN_00267,0.05693546173289331
TRAIN_00268,0.21313680684510813
TRAIN_00269,0.03614021785001585
TRAIN_00270,0.18303006840821803
TRAIN_00271,0.07433197151174421
TRAIN_00272,0.21754818400621564
TRAIN_00273,0.11356374732132903
TRAIN_00274,0.040767378718111986
TRAIN_00275,0.1787838192483543
TRAIN_00276,0.11811415087790936
TRAIN_00277,0.15086866467235144
TRAIN_00278,0.06397390309992596
TRAIN_00279,0.14600116041780253
TRAIN_00280,0.018229474281667553
TRAIN_00281,0.025806814040001954
TRAIN_00282,0.11955282944176211
TRAIN_00283,0.08781663150071196
TRAIN_00284,0.02511829429135921
TRAIN_00285,0.04327180141925877
TRAIN_00286,0.07404016791112385
TRAIN_00287,0.11839704686393158
TRAIN_00288,0.03953787986685411
TRAIN_00289,0.08928757820277865
TRAIN_00290,0.03811140148673685
TRAIN_00291,0.06793989817822854
TRAIN_00292,0.053156000772711
TRAIN_00293,0.10944024350907308
TRAIN_00294,0.1811662251104196
TRAIN_00295,0.2385962840253235
TRAIN_00296,0.18050833338184782
TRAIN_00297,0.10338238072754233
TRAIN_00298,0.04833129147038371
TRAIN_00299,0.11578687328889238
TRAIN_00300,0.14476928169269307
TRAIN_00301,0.053927605769620815
TRAIN_00302,0.01858211533246244
TRAIN_00303,0.02490995804117528
TRAIN_00304,0.10646927087913931
TRAIN_00305,0.06305557911086314
TRAIN_00306,0.18308145344955762
TRAIN_00307,0.07257615687419748
TRAIN_00308,0.265070619290759
TRAIN_00309,0.06613324403312269
TRAIN_00310,0.12041434013578318
TRAIN_00311,0.18909599588421558
TRAIN_00312,0.060952468696571796
TRAIN_00313,0.06023797324502282
TRAIN_00314,0.09128195491641965
TRAIN_00315,0.19095109575640382
TRAIN_00316,0.06103040200851277
TRAIN_00317,0.06153041782701682
TRAIN_00318,0.022147328335551456
TRAIN_00319,0.06304835643698974
TRAIN_00320,0.058303378042270856
TRAIN_00321,0.06681584359585742
TRAIN_00322,0.12213506104193882
TRAIN_00323,0.047632532279325505
TRAIN_00324,0.0501381175558373
TRAIN_00325,0.0811382704119554
TRAIN_00326,0.07604048062904901
TRAIN_00327,0.05715108801771629
TRAIN_00328,0.09310137573543628
TRAIN_00329,0.10613299791127791
TRAIN_00330,0.08163304278518171
TRAIN_00331,0.06194803516545924
TRAIN_00332,0.07482703241420485
TRAIN_00333,0.20177873082979308
TRAIN_00334,0.13005590318528018
TRAIN_00335,0.27677389439829264
TRAIN_00336,0.0920716067982338
TRAIN_00337,0.05759548616024464
TRAIN_00338,0.029778355714895947
TRAIN_00339,0.11177996875202173
TRAIN_00340,0.08414567643494442
TRAIN_00341,0.12668390371617624
TRAIN_00342,0.08235528509711339
TRAIN_00343,0.08619930608884496
TRAIN_00344,0.14618258566722414
TRAIN_00345,0.16372682001892058
TRAIN_00346,0.08014699342586039
TRAIN_00347,0.040145441852082776
TRAIN_00348,0.07228596694179512
TRAIN_00349,0.09423680067099559
TRAIN_00350,0.1133748470642019
TRAIN_00351,0.059562506626749376
TRAIN_00352,0.07154392254373587
TRAIN_00353,0.1005691296853387
TRAIN_00354,0.1372259636551774
TRAIN_00355,0.09205809473350815
TRAIN_00356,0.141798358458202
TRAIN_00357,0.08187680943325172
TRAIN_00358,0.11166350088885471
TRAIN_00359,0.07026451099627096
TRAIN_00360,0.10980053346986848
TRAIN_00361,0.09072077612710584
TRAIN_00362,0.06805149288117997
TRAIN_00363,0.02574636077224073
TRAIN_00364,0.046712275643813014
TRAIN_00365,0.1669517146822651
TRAIN_00366,0.15952993997151482
TRAIN_00367,0.16967052863889504
TRAIN_00368,0.02893810738171756
TRAIN_00369,0.11584178955669386
TRAIN_00370,0.05257529979541581
TRAIN_00371,0.21015508121304075
TRAIN_00372,0.1413197199401871
TRAIN_00373,0.12075939417082672
TRAIN_00374,0.11462461394687816
TRAIN_00375,0.041339102198088784
TRAIN_00376,0.022889058250606567
TRAIN_00377,0.03988505649765333
TRAIN_00378,0.03505310101258739
TRAIN_00379,0.23746460160628316
TRAIN_00380,0.10478446835616634
TRAIN_00381,0.08409945492251789
TRAIN_00382,0.09074108393968486
TRAIN_00383,0.03802576991802637
TRAIN_00384,0.06127422214594114
TRAIN_00385,0.08526968790876245
TRAIN_00386,0.02757400399330891
TRAIN_00387,0.09442533348751002
TRAIN_00388,0.11597473674563244
TRAIN_00389,0.06814784609427231
TRAIN_00390,0.08004956424656975
TRAIN_00391,0.04295645916599622
TRAIN_00392,0.06822447897586374
TRAIN_00393,0.07289369252619418
TRAIN_00394,0.03469455587814201
TRAIN_00395,0.05947624985164525
TRAIN_00396,0.09087236268830472
TRAIN_00397,0.08737594769591843
TRAIN_00398,0.07330292788794256
TRAIN_00399,0.08681689704832816
TRAIN_00400,0.028156194891039224
TRAIN_00401,0.09570799644868783
TRAIN_00402,0.06948327631773686
TRAIN_00403,0.028456911253124422
TRAIN_00404,0.07779727124718949
TRAIN_00405,0.022932430456936197
TRAIN_00406,0.04002098572745098
TRAIN_00407,0.07776799248628186
TRAIN_00408,0.06794633740047523
TRAIN_00409,0.08745238785751562
TRAIN_00410,0.08121802282994141
TRAIN_00411,0.1369366686273514
TRAIN_00412,0.05500574003148767
TRAIN_00413,0.07845712520755978
TRAIN_00414,0.05388839526420671
TRAIN_00415,0.06412333819121738
TRAIN_00416,0.13552401684115917
TRAIN_00417,0.10539659052178545
TRAIN_00418,0.10051064668875287
TRAIN_00419,0.09353039093944551
TRAIN_00420,0.17481849894066376
TRAIN_00421,0.08591811521344378
TRAIN_00422,0.03755592365642064
TRAIN_00423,0.1366913380400417
TRAIN_00424,0.0765074981358848
TRAIN_00425,0.07866343617880713
TRAIN_00426,0.12634308525270094
TRAIN_00427,0.1385914970703747
TRAIN_00428,0.10694858945716991
TRAIN_00429,0.14801028161039337
TRAIN_00430,0.11744726543587654
TRAIN_00431,0.1878716175650273
TRAIN_00432,0.06490401670747864
TRAIN_00433,0.029030569547991755
TRAIN_00434,0.059514758152164504
TRAIN_00435,0.0650627793436642
TRAIN_00436,0.0362844728601619
TRAIN_00437,0.23883944514010952
TRAIN_00438,0.040157057832584934
TRAIN_00439,0.020341750468731115
TRAIN_00440,0.02651630576736949
TRAIN_00441,0.05235475930449316
TRAIN_00442,0.054331518067437926
TRAIN_00443,0.08668228792534982
TRAIN_00444,0.19490190528204002
TRAIN_00445,0.05408136050532786
TRAIN_00446,0.06369276204131817
TRAIN_00447,0.055345397414045684
TRAIN_00448,0.08768979401211062
TRAIN_00449,0.05580604088014436
TRAIN_00450,0.09755940965771262
TRAIN_00451,0.05097724536083796
TRAIN_00452,0.040334316252016805
TRAIN_00453,0.08616746765154075
TRAIN_00454,0.26637990719124355
TRAIN_00455,0.11642428829566492
TRAIN_00456,0.046681336718504024
TRAIN_00457,0.030321587420270517
TRAIN_00458,0.07574395107135468
TRAIN_00459,0.029731666056189803
TRAIN_00460,0.0853531414109114
TRAIN_00461,0.09582112547220906
TRAIN_00462,0.034733408379608484
TRAIN_00463,0.1855268866702991
TRAIN_00464,0.1037241388517101
TRAIN_00465,0.09933303137568258
TRAIN_00466,0.05436273998549985
TRAIN_00467,0.09179150043833546
TRAIN_00468,0.017282014896865483
TRAIN_00469,0.1115425386667131
TRAIN_00470,0.053063783672845005
TRAIN_00471,0.07109215511014383
TRAIN_00472,0.03153449744025232
TRAIN_00473,0.037717255117332885
TRAIN_00474,0.050229207296054755
TRAIN_00475,0.04204653926710742
TRAIN_00476,0.10674899105707958
TRAIN_00477,0.11585093795900889
TRAIN_00478,0.10703805642076293
TRAIN_00479,0.07974209486082498
TRAIN_00480,0.04527872589927031
TRAIN_00481,0.10146190496770399
TRAIN_00482,0.16245392348686227
TRAIN_00483,0.03797444247695436
TRAIN_00484,0.07970701976776692
TRAIN_00485,0.05210614097530369
TRAIN_00486,0.0839057070979294
TRAIN_00487,0.032395615535467534
TRAIN_00488,0.08417470534698679
TRAIN_00489,0.0731026706133184
TRAIN_00490,0.03515839791602029
TRAIN_00491,0.06967126649072496
TRAIN_00492,0.1015800795753409
TRAIN_00493,0.11508359540012424
TRAIN_00494,0.18725641870912135
TRAIN_00495,0.081909431071459
TRAIN_00496,0.20231224222001398
TRAIN_00497,0.04217977014843588
TRAIN_00498,0.05519118481745701
TRAIN_00499,0.03271938563485114
TRAIN_00500,0.14082535024703188
TRAIN_00501,0.1307965352286898
TRAIN_00502,0.08677655543233308
TRAIN_00503,0.1021490696896388
TRAIN_00504,0.047146119716678085
TRAIN_00505,0.060595947484220467
TRAIN_00506,0.06400015210941627
TRAIN_00507,0.0252855201353604
TRAIN_00508,0.03601019726473801
TRAIN_00509,0.08530357755313586
TRAIN_00510,0.057178208534008304
TRAIN_00511,0.09215843383449722
TRAIN_00512,0.14916717863856738
TRAIN_00513,0.11613944169610055
TRAIN_00514,0.17879751145253234
TRAIN_00515,0.05876506493132246
TRAIN_00516,0.0495070041065823
TRAIN_00517,0.049708942363317125
TRAIN_00518,0.03648414463961497
TRAIN_00519,0.14192797650220085
TRAIN_00520,0.0665751584044093
TRAIN_00521,0.10040133434255186
TRAIN_00522,0.11949970009475215
TRAIN_00523,0.08163002392102613
TRAIN_00524,0.03100320957614565
TRAIN_00525,0.07088020342087914
TRAIN_00526,0.21453449953914205
TRAIN_00527,0.04898429943795733
TRAIN_00528,0.035056758769980115
TRAIN_00529,0.08882117929635154
TRAIN_00530,0.05636518496698938
TRAIN_00531,0.05691168297846304
TRAIN_00532,0.04597499637967551
TRAIN_00533,0.059988789931692245
TRAIN_00534,0.06962970074027121
TRAIN_00535,0.10200809641649154
TRAIN_00536,0.03856696455009186
TRAIN_00537,0.10963888348783686
TRAIN_00538,0.05235489920962738
TRAIN_00539,0.12478274380077621
TRAIN_00540,0.14896441649066292
TRAIN_00541,0.06331562970774972
TRAIN_00542,0.03515200903756343
TRAIN_00543,0.07585467969925583
TRAIN_00544,0.0401166840049297
TRAIN_00545,0.13322566982252998
TRAIN_00546,0.09801662451244965
TRAIN_00547,0.034636541363683854
TRAIN_00548,0.0553388948231874
TRAIN_00549,0.10612084971164194
TRAIN_00550,0.042482660053953
TRAIN_00551,0.06444170775440677
TRAIN_00552,0.03538609782978941
TRAIN_00553,0.09362587369044434
TRAIN_00554,0.05859750580729749
TRAIN_00555,0.054290321130161925
TRAIN_00556,0.2481270927450488
TRAIN_00557,0.0891161447460914
TRAIN_00558,0.0678641586986632
TRAIN_00559,0.030235525165227005
TRAIN_00560,0.049631720117299626
TRAIN_00561,0.08889843804889218
TRAIN_00562,0.07415617284348408
TRAIN_00563,0.038945240189961074
TRAIN_00564,0.1611460118423697
TRAIN_00565,0.08464936637162751
TRAIN_00566,0.09515172461780552
TRAIN_00567,0.02671112290597498
TRAIN_00568,0.0377202949067259
TRAIN_00569,0.0763330612158587
TRAIN_00570,0.024101873932808576
TRAIN_00571,0.1035908165985902
TRAIN_00572,0.09345884298106527
TRAIN_00573,0.04950025902944955
TRAIN_00574,0.06144027924790898
TRAIN_00575,0.06614136209914563
TRAIN_00576,0.06776900138543543
TRAIN_00577,0.08251422788387167
TRAIN_00578,0.06456629532975115
TRAIN_00579,0.1951917120133209
TRAIN_00580,0.07102863526635038
TRAIN_00581,0.030694085396002734
TRAIN_00582,0.08817508949688435
TRAIN_00583,0.08411803433983747
TRAIN_00584,0.07571983325076019
TRAIN_00585,0.21350088288642263
TRAIN_00586,0.14848098458689485
TRAIN_00587,0.05198537032480545
TRAIN_00588,0.06197294606648818
TRAIN_00589,0.11934299382812966
TRAIN_00590,0.11200340348158677
TRAIN_00591,0.02664519707801369
TRAIN_00592,0.06244882395406923
TRAIN_00593,0.051933540500488255
TRAIN_00594,0.07600016087366866
TRAIN_00595,0.14926623891563467
TRAIN_00596,0.05528922234583673
TRAIN_00597,0.11077903120844916
TRAIN_00598,0.08640133834995505
TRAIN_00599,0.08769802205539709
TRAIN_00600,0.09389210840273204
TRAIN_00601,0.07580494586132357
TRAIN_00602,0.031429060111526304
TRAIN_00603,0.03130878748298314
TRAIN_00604,0.05748756726818621
TRAIN_00605,0.08771204602165104
TRAIN_00606,0.045655845281375895
TRAIN_00607,0.05065172365800543
TRAIN_00608,0.08885814134396532
TRAIN_00609,0.04877995903188143
TRAIN_00610,0.08365129270150695
TRAIN_00611,0.08713039326950539
TRAIN_00612,0.04443226813983766
TRAIN_00613,0.11604016945504911
TRAIN_00614,0.25624054414335445
TRAIN_00615,0.10004466102274005
TRAIN_00616,0.07543057058688302
TRAIN_00617,0.03058615353186285
TRAIN_00618,0.0468916159421254
TRAIN_00619,0.05879949052950168
TRAIN_00620,0.14686628677218003
TRAIN_00621,0.10609404406907429
TRAIN_00622,0.10622555671852361
TRAIN_00623,0.05193644092299547
TRAIN_00624,0.11751784956522195
TRAIN_00625,0.14055420347567496
TRAIN_00626,0.07240666364230942
TRAIN_00627,0.09174859109580824
TRAIN_00628,0.08873322156131763
TRAIN_00629,0.04530546026648256
TRAIN_00630,0.07513977849568984
TRAIN_00631,0.046627455586118666
TRAIN_00632,0.18629829856698624
TRAIN_00633,0.046420011844612176
TRAIN_00634,0.08150918446404407
TRAIN_00635,0.258462236187846
TRAIN_00636,0.0653736176017323
TRAIN_00637,0.17136310870032162
TRAIN_00638,0.06551506833400242
TRAIN_00639,0.08257483947077722
TRAIN_00640,0.11716863005778905
TRAIN_00641,0.2519885252520887
TRAIN_00642,0.12384795091965344
TRAIN_00643,0.098292871462939
TRAIN_00644,0.05239889364687929
TRAIN_00645,0.06342262250865076
TRAIN_00646,0.026096694156087227
TRAIN_00647,0.04938470665408001
TRAIN_00648,0.15998701585923944
TRAIN_00649,0.024690663983400606
TRAIN_00650,0.06399215886385692
TRAIN_00651,0.15339806686307522
TRAIN_00652,0.04160741445587326
TRAIN_00653,0.08843207913269832
TRAIN_00654,0.06687202480601191
TRAIN_00655,0.10815205527240937
TRAIN_00656,0.2040831867448412
TRAIN_00657,0.11435150968781546
TRAIN_00658,0.09544038405394774
TRAIN_00659,0.08026592686157295
TRAIN_00660,0.04879041693419669
TRAIN_00661,0.04665211061833093
TRAIN_00662,0.20190980327385427
TRAIN_00663,0.10941764688011887
TRAIN_00664,0.23500441512246556
TRAIN_00665,0.07832864923886933
TRAIN_00666,0.35179269330268653
TRAIN_00667,0.07445849263134184
TRAIN_00668,0.05802894416665634
TRAIN_00669,0.08096685342471034
TRAIN_00670,0.10624994368415525
TRAIN_00671,0.04805068409538948
TRAIN_00672,0.1468208257651437
TRAIN_00673,0.06964636861267624
TRAIN_00674,0.07855138157386121
TRAIN_00675,0.05197424384068397
TRAIN_00676,0.03854780127930535
TRAIN_00677,0.03496252950443564
TRAIN_00678,0.04549622150577249
TRAIN_00679,0.04912114979116273
TRAIN_00680,0.028135686656756344
TRAIN_00681,0.10832467940996889
TRAIN_00682,0.08346446488457594
TRAIN_00683,0.09545036378046627
TRAIN_00684,0.07517761597417784
TRAIN_00685,0.06991564462918579
TRAIN_00686,0.023922278617858186
TRAIN_00687,0.044516956156387934
TRAIN_00688,0.05202286973094995
TRAIN_00689,0.04985382188639224
TRAIN_00690,0.18957093036846873
TRAIN_00691,0.04384702697500888
TRAIN_00692,0.051232689931081744
TRAIN_00693,0.10122006516968007
TRAIN_00694,0.2305026055749295
TRAIN_00695,0.034530027159015896
TRAIN_00696,0.05904006531771337
TRAIN_00697,0.10554923474311612
TRAIN_00698,0.06528106230373344
TRAIN_00699,0.057445527429056946
TRAIN_00700,0.10652254893569214
TRAIN_00701,0.08861930696899223
TRAIN_00702,0.0793199561485114
TRAIN_00703,0.045672987617154395
TRAIN_00704,0.048771491693317105
TRAIN_00705,0.029999984088800814
TRAIN_00706,0.05013015632403112
TRAIN_00707,0.04559993440383508
TRAIN_00708,0.08562201872030317
TRAIN_00709,0.04754474663797489
TRAIN_00710,0.09238078722132372
TRAIN_00711,0.17955492474300191
TRAIN_00712,0.027754542724609074
TRAIN_00713,0.09544854537045197
TRAIN_00714,0.05930388472172509
TRAIN_00715,0.10382163992685153
TRAIN_00716,0.06028731561568877
TRAIN_00717,0.1471439382392303
TRAIN_00718,0.05620735960793828
TRAIN_00719,0.02446688919021831
TRAIN_00720,0.10684740772349857
TRAIN_00721,0.05433895467881865
TRAIN_00722,0.045002332682359814
TRAIN_00723,0.07557220131080711
TRAIN_00724,0.05828902981534692
TRAIN_00725,0.048797312910110975
TRAIN_00726,0.06980300488679941
TRAIN_00727,0.04680909319812761
TRAIN_00728,0.08537119465900482
TRAIN_00729,0.20824027731974298
TRAIN_00730,0.05176317242870349
TRAIN_00731,0.03122227988047937
TRAIN_00732,0.0538330814324481
TRAIN_00733,0.04775509866487206
TRAIN_00734,0.03375149882410986
TRAIN_00735,0.06332528794603659
TRAIN_00736,0.10735111914105049
TRAIN_00737,0.09275207616201431
TRAIN_00738,0.06067025515066585
TRAIN_00739,0.04530566215692016
TRAIN_00740,0.022194511329928703
TRAIN_00741,0.06153587151132083
TRAIN_00742,0.037594218146089264
TRAIN_00743,0.030915105435443905
TRAIN_00744,0.14484277894878306
TRAIN_00745,0.08584641592166357
TRAIN_00746,0.15609771760466373
TRAIN_00747,0.044335983187587
TRAIN_00748,0.2625765012752268
TRAIN_00749,0.16425551032891617
TRAIN_00750,0.07023253759858525
TRAIN_00751,0.07036751356357365
TRAIN_00752,0.09510622157810009
TRAIN_00753,0.08446614573039574
TRAIN_00754,0.09734102116521941
TRAIN_00755,0.02807738902654495
TRAIN_00756,0.1629643268806767
TRAIN_00757,0.05153772093093237
TRAIN_00758,0.05487128891620488
TRAIN_00759,0.10771477711735869
TRAIN_00760,0.2736570528781657
TRAIN_00761,0.09284220394242111
TRAIN_00762,0.09411017654975012
TRAIN_00763,0.0646626535980871
TRAIN_00764,0.030591337722530743
TRAIN_00765,0.06368260436214206
TRAIN_00766,0.17248500545951614
TRAIN_00767,0.06268001449912018
TRAIN_00768,0.08126864426754697
TRAIN_00769,0.09334627714390156
TRAIN_00770,0.03327906471332962
TRAIN_00771,0.048902093930774715
TRAIN_00772,0.07872303321472293
TRAIN_00773,0.03489026385753601
TRAIN_00774,0.02791688937135628
TRAIN_00775,0.03223768213739531
TRAIN_00776,0.054768745866036216
TRAIN_00777,0.08830662430074572
